DATE,TIME,OPEN,HIGH,LOW,CLOSE,QUANTITY,AVERAGE
20-Nov-2019,13:49:00,1540.00,1540.05,1540.00,1540.05,172,0.00
20-Nov-2019,13:48:00,1540.05,1540.50,1540.00,1540.05,634,0.00
20-Nov-2019,13:47:00,1540.00,1540.05,1540.00,1540.05,239,0.00
20-Nov-2019,13:46:00,1541.00,1541.10,1540.00,1540.05,483,0.00
20-Nov-2019,13:45:00,1540.55,1541.60,1540.55,1541.25,4340,0.00
20-Nov-2019,13:44:00,1540.55,1540.55,1540.50,1540.50,1129,0.00
20-Nov-2019,13:43:00,1540.50,1540.55,1540.45,1540.55,671,0.00
20-Nov-2019,13:42:00,1540.50,1540.50,1540.45,1540.45,823,0.00
20-Nov-2019,13:41:00,1540.50,1540.50,1540.45,1540.50,1074,0.00
20-Nov-2019,13:40:00,1540.50,1540.50,1540.45,1540.50,493,0.00
20-Nov-2019,13:39:00,1540.50,1540.60,1540.30,1540.50,2366,0.00
20-Nov-2019,13:38:00,1540.25,1540.40,1540.10,1540.30,858,0.00
20-Nov-2019,13:37:00,1540.60,1540.65,1540.15,1540.15,557,0.00
20-Nov-2019,13:36:00,1540.60,1540.65,1540.60,1540.60,454,0.00
20-Nov-2019,13:35:00,1540.00,1540.65,1540.00,1540.60,765,0.00
20-Nov-2019,13:34:00,1541.60,1541.65,1540.10,1540.10,955,0.00
20-Nov-2019,13:33:00,1541.60,1541.70,1540.75,1541.65,1899,0.00
20-Nov-2019,13:32:00,1542.40,1542.40,1541.20,1541.60,2089,0.00
20-Nov-2019,13:31:00,1543.80,1543.90,1542.45,1542.45,1672,0.00
20-Nov-2019,13:30:00,1545.75,1545.80,1544.00,1544.00,4099,0.00
20-Nov-2019,13:29:00,1545.70,1545.80,1545.70,1545.80,278,0.00
20-Nov-2019,13:28:00,1545.80,1545.80,1545.70,1545.70,290,0.00
20-Nov-2019,13:27:00,1545.45,1545.80,1545.45,1545.70,241,0.00
20-Nov-2019,13:26:00,1545.45,1545.60,1545.45,1545.45,691,0.00
20-Nov-2019,13:25:00,1545.45,1545.50,1545.45,1545.45,615,0.00
20-Nov-2019,13:24:00,1545.50,1545.50,1545.45,1545.45,424,0.00
20-Nov-2019,13:23:00,1545.45,1545.50,1545.45,1545.50,364,0.00
20-Nov-2019,13:22:00,1545.50,1545.50,1545.45,1545.45,556,0.00
20-Nov-2019,13:21:00,1545.45,1545.50,1545.45,1545.50,252,0.00
20-Nov-2019,13:20:00,1545.60,1545.75,1545.30,1545.45,657,0.00
20-Nov-2019,13:19:00,1547.00,1547.05,1546.15,1546.15,586,0.00
20-Nov-2019,13:18:00,1548.40,1548.40,1546.90,1547.00,2174,0.00
20-Nov-2019,13:17:00,1548.50,1548.50,1548.40,1548.40,1204,0.00
20-Nov-2019,13:16:00,1548.40,1548.50,1548.40,1548.50,257,0.00
20-Nov-2019,13:15:00,1548.40,1548.40,1548.40,1548.40,247,0.00
20-Nov-2019,13:14:00,1549.20,1549.20,1548.40,1548.40,2519,0.00
20-Nov-2019,13:13:00,1549.20,1549.20,1549.15,1549.15,448,0.00
20-Nov-2019,13:12:00,1549.20,1549.20,1549.15,1549.15,400,0.00
20-Nov-2019,13:11:00,1549.20,1549.20,1549.15,1549.20,437,0.00
20-Nov-2019,13:10:00,1549.15,1549.20,1549.15,1549.15,531,0.00
20-Nov-2019,13:09:00,1549.20,1549.20,1549.15,1549.20,443,0.00
20-Nov-2019,13:08:00,1549.25,1549.25,1549.15,1549.15,1000,0.00
20-Nov-2019,13:07:00,1549.20,1549.50,1549.20,1549.20,1169,0.00
20-Nov-2019,13:06:00,1549.20,1549.25,1549.20,1549.25,425,0.00
20-Nov-2019,13:05:00,1549.20,1549.25,1549.20,1549.20,844,0.00
20-Nov-2019,13:04:00,1549.20,1549.25,1549.20,1549.20,227,0.00
20-Nov-2019,13:03:00,1549.25,1549.35,1549.20,1549.20,351,0.00
20-Nov-2019,13:02:00,1549.20,1549.25,1549.20,1549.20,404,0.00
20-Nov-2019,13:01:00,1549.25,1549.25,1549.20,1549.25,254,0.00
20-Nov-2019,13:00:00,1549.20,1549.25,1549.20,1549.20,211,0.00
20-Nov-2019,12:59:00,1549.40,1549.45,1549.20,1549.20,2178,0.00
20-Nov-2019,12:58:00,1549.40,1549.45,1549.40,1549.45,115,0.00
20-Nov-2019,12:57:00,1549.30,1549.45,1549.30,1549.40,512,0.00
20-Nov-2019,12:56:00,1549.30,1549.40,1549.20,1549.40,338,0.00
20-Nov-2019,12:55:00,1549.20,1549.30,1549.20,1549.30,182,0.00
20-Nov-2019,12:54:00,1549.85,1549.95,1549.15,1549.20,658,0.00
20-Nov-2019,12:53:00,1550.15,1550.15,1549.60,1549.85,1224,0.00
20-Nov-2019,12:52:00,1550.10,1550.15,1550.10,1550.10,252,0.00
20-Nov-2019,12:51:00,1550.95,1551.00,1550.10,1550.30,2008,0.00
20-Nov-2019,12:50:00,1551.00,1551.00,1550.80,1551.00,221,0.00
20-Nov-2019,12:49:00,1550.50,1551.00,1550.50,1550.70,2137,0.00
20-Nov-2019,12:48:00,1550.45,1550.60,1550.40,1550.60,1154,0.00
20-Nov-2019,12:47:00,1550.40,1550.45,1550.40,1550.40,278,0.00
20-Nov-2019,12:46:00,1549.95,1551.00,1549.95,1550.45,574,0.00
20-Nov-2019,12:45:00,1549.70,1550.00,1549.70,1550.00,678,0.00
20-Nov-2019,12:44:00,1549.70,1549.85,1549.70,1549.85,190,0.00
